# v0.4.14 baseline sweep, N=5000, per-molecule extract.
# The full run is 261 MB (20 MB individual_reports + 42 MB structures) and gitignored.
# This is the REUSABLE CORE: it re-derives the bucket table, the key_equal sub-split,
# and the runtime percentiles without the raw run. elapsed_s is the NESTED field.
molecule	status	tier_passed	bucket_honest	subclass_honest	bucket_scored	subclass_scored	elapsed_s	len_oin_in	len_oin_out_indep
NOMTIU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.07	110	110
NOMXOF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.65	62	62
NONDUR_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	6.83	83	77
NONGAA_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	58.17	90	87
NONMIO_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	2.67	94	94
NONNEL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	165.22	114	114
NONROZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.33	100	100
NONRUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.56	114	114
NONSUG_comp_0	success	UFF_1	structural	-	byte_exact	-	31.47	102	70
NONTAN_comp_0	success	UFF_1	structural	-	byte_exact	-	33.48	105	73
NONYUM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.62	59	59
NOPNIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.44	92	92
NOPNUD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.18	115	115
NOPSET_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	52	52
NOPTES_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.14	72	72
NOPXUM_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	3.54	104	97
NOQYAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.77	71	71
NOSQAP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.85	97	97
NOTCOQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.72	96	96
NOVMAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.89	72	72
NOVYUU_comp_0	success	UFF_1	structural	-	byte_exact	-	41.39	103	87
NOXMIW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.52	109	109
NOXQEY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.16	99	99
NOXREZ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.37	154	0
NOYQID_comp_0	success	UFF_1	structural	-	byte_exact	-	11.95	70	63
NOYREA_comp_0	success	UFF_1	structural	-	byte_exact	-	114.06	107	112
NOYTUS_comp_0	failed	-	hard_fail	-	hard_fail	-	20.96	128	128
NOZGUG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.14	92	92
NOZHUH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.27	83	83
NOZLAR_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	2.72	100	100
NUCNIJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.32	96	96
NUDSEK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.94	52	52
NUDXUG_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	25.79	122	122
NUFGIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.51	56	56
NUFWAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.94	67	67
NUFXAP_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	5.77	101	101
NUGJOQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.31	99	99
NUGKEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.88	92	92
NUJFUV_comp_0	success	UFF_1	structural	-	byte_exact	-	20.45	106	75
NULVEV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.58	51	51
NUMLAK_comp_0	success	UFF_1	structural	-	key_equal	rdkit_canonical	215.28	114	123
NUPRUN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.34	97	97
NUQTAW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.16	78	78
NUQTEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.25	78	78
NUQTOK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.32	78	78
NURHAJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.74	125	125
NURTEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	212.39	181	181
NUTHER_comp_0	failed	-	hard_fail	-	hard_fail	-	300.11	121	0
NUVWOQ_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	4.33	51	55
NUWCUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	55	55
NUWLUN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.53	93	93
NUXSIK_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	4.10	81	81
NUXTUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.35	80	80
NUXWOU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.52	81	81
NUYVEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	105	105
NUZXIQ_comp_0	success	UFF_1	structural	-	byte_exact	-	26.44	103	72
OBABAX_comp_0	failed	-	hard_fail	-	hard_fail	-	300.24	165	0
OBALUA_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	6.36	97	97
OBIFUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.24	80	80
OBIGAH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	66	66
OBIKUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.91	64	64
OBILAM_comp_0	success	UFF_1	structural	-	byte_exact	-	9.42	65	68
OBOHOD_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	5.14	93	93
OBOKIB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.66	73	73
OBUTEL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.67	101	101
OBUVAL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.69	79	79
OCADAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.31	75	75
OCIKAO_comp_0	success	UFF_1	structural	-	byte_exact	-	19.88	92	57
OCILOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.81	91	91
OCIWON_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.11	70	70
OCIYAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.77	134	134
OCODER_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.90	74	74
OCOPIG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.57	100	100
OCOPOO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.66	84	84
OCOYAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.72	70	70
OCUGIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.91	75	75
OCUKAA_comp_0	success	UFF_1	structural	-	byte_exact	-	58.03	111	97
OCUKOO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.69	98	98
OCUKUS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	12.59	158	158
OCUXUG_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	4.14	112	85
ODABAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.88	63	63
ODAFOQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	36.72	115	115
ODAGAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.54	142	142
ODIHOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	80	80
ODIRID_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.14	96	96
ODIROJ_comp_0	success	UFF_1	byte_exact	-	key_equal	slot_renumber	3.52	99	99
ODOZEO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.63	75	75
ODOZUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	12.47	84	84
ODUBAS_comp_0	failed	-	hard_fail	-	hard_fail	-	452.08	130	0
ODUDOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.51	87	87
ODUGAX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.60	61	61
ODUGEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	12.30	158	158
ODUJEC_comp_0	failed	-	hard_fail	-	hard_fail	-	27.48	92	95
ODUJED_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.26	84	84
ODUJON_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.47	94	94
OFADAA_comp_0	failed	-	hard_fail	-	hard_fail	-	539.18	135	135
OFADII_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.05	135	135
OFAPUH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.03	70	70
OFAQUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.26	88	88
OFAXUR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.81	66	66
OFEGAJ_comp_0	success	UFF_1	structural	-	byte_exact	-	12.74	97	98
OFEQIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.19	129	129
OFOXEO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.10	85	85
OFUSUF_comp_0	success	UFF_1	structural	-	byte_exact	-	32.05	110	110
OFUTIU_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	12.29	78	78
OGAQOC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.37	101	101
OGEBUZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.78	115	115
OGEKOD_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	6.62	100	100
OGEKUJ_comp_2	success	UFF_1	byte_exact	-	byte_exact	-	1.04	40	40
OGOJEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.35	106	106
OGONOP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	31.88	118	118
OGONUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	21.50	119	119
OGOTAH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.67	66	66
OGOTOV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.08	87	87
OGUWOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.03	107	107
OGUYAQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	14.25	89	89
OHABII_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	17.49	163	163
OHAPIW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.53	72	72
OHEHEP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.41	77	77
OHEQOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.71	87	87
OHIJIY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	13.75	127	127
OHIQIH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.53	104	104
OHIQON_comp_0	success	UFF_1	structural	-	byte_exact	-	14.97	111	97
OHOZAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.10	123	123
OHUMAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.11	148	148
OHUSOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.05	59	59
OHUTIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.91	62	62
OHUTOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.45	68	68
OJEKAP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.48	101	101
OJEKET_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	16.43	102	102
OJELEU_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	6.21	146	146
OJERUR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.15	71	71
OJIMEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.93	81	81
OJIVIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.10	72	72
OJOHAW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.83	79	79
OJOHOK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.98	114	114
OJOQAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	108	108
OJOWAL_comp_0	success	UFF_1	structural	-	byte_exact	-	37.17	110	91
OJUNOX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.07	87	87
OJUWIZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.90	87	87
OJUYUO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.74	105	105
OJUZAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.46	108	108
OKAPEX_comp_0	success	UFF_1	structural	-	byte_exact	-	105.04	129	103
OKEWEI_comp_0	success	UFF_1	structural	-	byte_exact	-	19.41	81	64
OKOFID_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.49	78	78
OKOFOJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.03	91	91
OKOHAX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.66	84	84
OKOQIO_comp_0	success	UFF_1	byte_exact	-	key_equal	rdkit_canonical	3.96	87	87
OKUTET_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.55	90	90
OLEFES_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.54	66	66
OLEKUN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.00	75	75
OLEZEM_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	11.29	78	75
OLOHIH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.43	76	76
OLUNIT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.41	48	48
OLUNOZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.05	66	66
OLUXEZ_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	22.23	124	125
OMAZUZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.48	59	59
OMEDAM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.22	96	96
OMEMIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.14	87	87
OMEYUA_comp_0	failed	-	encode_fail	-	encode_fail	-	300.45	0	0
OMINOP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.18	82	82
OMOBIC_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	24.35	134	130
OMOBUO_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	9.63	114	114
ONEGUK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.62	122	122
ONOXOG_comp_0	failed	-	hard_fail	-	hard_fail	-	300.04	119	0
ONUGIO_comp_0	success	UFF_1	structural	-	byte_exact	-	18.79	96	64
ONUMIU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.55	61	61
OPALOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.65	70	70
OPEHOI_comp_0	success	UFF_1	structural	-	byte_exact	-	56.46	97	62
OPEKOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.33	83	83
OPEZUG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.42	83	83
OPOJEK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.62	53	53
OPUCUZ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.27	154	0
OPUPAR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.85	96	96
OQACUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.98	98	98
OQALIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.26	59	59
OQAPED_comp_0	failed	-	hard_fail	-	hard_fail	-	300.07	130	0
OQECUJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	109	109
OQIFEA_comp_0	failed	-	hard_fail	-	hard_fail	-	337.22	116	108
OQIJAB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.46	75	75
OQODUU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.27	61	61
OQOLEM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.65	78	78
OQUBAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.10	85	85
ORALEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.38	98	98
OREYIU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.89	94	94
ORIYEV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.48	119	119
OROFEH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.54	56	56
OROJUB_comp_0	success	UFF_1	structural	-	byte_exact	-	80.80	124	127
OROWOJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.08	63	63
ORUDAH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.64	100	100
ORUJAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.18	52	52
ORUVOO_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	1.76	91	91
OSALEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	68	68
OSIBEZ_comp_0	success	UFF_1	structural	-	byte_exact	-	20.54	84	92
OSIBID_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	30.40	94	94
OSOPUI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.05	81	81
OSOQAP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.78	88	88
OSUTOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.68	98	98
OTAGIA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.12	148	148
OTIGIJ_comp_0	success	UFF_1	structural	-	byte_exact	-	70.64	168	166
OTIYIB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.65	75	75
OTOLAL_comp_0	failed	-	hard_fail	-	hard_fail	-	187.85	183	0
OTULEV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.61	60	60
OVAHUP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.77	100	100
OVELIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.06	120	120
OVELOR_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	6.17	94	94
OVEQAI_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	2.16	80	80
OVERAJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.30	106	106
OVIJAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	73	73
OVOHOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.80	92	92
OVOJEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.25	85	85
OVOKIU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.63	58	58
OVOTOK_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	9.24	107	107
OVUFUI_comp_0	success	UFF_1	structural	-	byte_exact	-	53.73	130	111
OVUGET_comp_0	success	UFF_1	structural	-	byte_exact	-	43.65	110	95
OWEGAZ_comp_0	success	g-xTB_1	byte_exact	-	byte_exact	-	104.40	61	61
OWEJIL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.80	67	67
OWEJOR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.30	81	81
OWEWAQ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.19	109	0
OWEXIZ_comp_0	success	UFF_1	structural	-	key_equal	rdkit_canonical	22.03	106	85
OWIBOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.31	86	86
OWODUA_comp_0	failed	-	hard_fail	-	hard_fail	-	414.98	116	116
OWULIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.38	55	55
OXAFAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.58	53	53
OXEDOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.60	61	61
OXIGEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.08	94	94
OXIWUP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.36	132	132
OXONEV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.00	122	122
OYINOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.74	128	128
OYUFOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.94	74	74
OYUKOK_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	16.18	168	168
OZADAW_comp_0	failed	-	hard_fail	-	hard_fail	-	318.45	132	130
OZETOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.14	102	102
OZIHIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.37	91	91
OZIHOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.50	111	111
OZIHUC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.33	99	99
OZIJAK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.65	67	67
OZOWAC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	78	78
OZUZEQ_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	251.84	122	128
PABJUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	44.14	148	148
PABKIP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.29	85	85
PABVIY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.44	109	109
PACBIG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.51	92	92
PACLIR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.65	81	81
PACMEL_comp_0	success	UFF_1	structural	-	byte_exact	-	145.32	100	109
PACYOJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.15	76	76
PADQIW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.31	75	75
PADTIZ_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	8.32	73	75
PAFFEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.42	73	73
PAFZUS_comp_0	failed	-	hard_fail	-	hard_fail	-	189.25	143	0
PAGHOV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.86	110	110
PAGKAL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.23	125	125
PAGLUH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	86	86
PAGWIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.10	68	68
PAJLUJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.01	93	93
PAJPAT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	78	78
PAKMAQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.32	80	80
PAKTIG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	16.95	137	137
PAKVAA_comp_0	success	UFF_1	key_equal	rdkit_canonical	key_equal	slot_renumber	5.36	127	115
PAKWAB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	93.87	128	128
PALBOV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.37	127	127
PALDEN_comp_0	success	UFF_1	structural	-	key_equal	rdkit_canonical	98.47	115	130
PALKAQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.36	54	54
PALKEU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.27	54	54
PALZUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.82	72	72
PAMRAZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.62	69	69
PANHUJ_comp_0	success	UFF_1	structural	-	byte_exact	-	28.35	94	66
PANJOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.60	103	103
PAPDOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.84	61	61
PAPMAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.37	73	73
PAQCAM_comp_0	failed	-	hard_fail	-	hard_fail	-	297.56	175	0
PARBAM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.89	96	96
PARJAU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.80	62	62
PARJEY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.81	63	63
PARPAC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	14.85	126	126
PAVHIE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.83	74	74
PAWJED_comp_0	failed	-	hard_fail	-	hard_fail	-	352.49	111	87
PAXJUT_comp_0	success	UFF_1	structural	-	byte_exact	-	85.51	162	109
PAXMAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.16	77	77
PAXWOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.92	85	85
PAXZOG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.18	39	39
PAYSUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.20	102	102
PAYWOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.61	106	106
PAZJIK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.30	64	64
PAZXEV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.70	68	68
PDTPOR_comp_0	failed	-	hard_fail	-	hard_fail	-	375.47	139	135
PEBLUF_comp_0	success	UFF_1	structural	-	byte_exact	-	13.55	90	91
PEBVEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.75	68	68
PEDHOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.71	68	68
PEDMEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	16.15	108	108
PEDPEW_comp_0	failed	-	byte_exact	-	structural	-	575.89	80	80
PEDPOG_comp_0	failed	-	byte_exact	-	structural	-	585.33	88	88
PEFYEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.98	73	73
PEGNEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.83	70	70
PEKRAB_comp_0	failed	-	hard_fail	-	hard_fail	-	300.27	133	0
PEKTEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.33	69	69
PEKXAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.93	105	105
PEMCIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.36	110	110
PEMDAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.13	78	78
PEMDES_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.67	104	104
PEMLOK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.76	80	80
PEMRUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.60	94	94
PEMVUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	26.31	100	100
PENJIC_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	15.19	124	124
PENLAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.39	126	126
PEPJEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.76	141	141
PEPQIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.70	65	65
PEQQAG_comp_1	success	UFF_1	structural	-	byte_exact	-	37.80	100	88
PEQVUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.49	100	100
PERDOH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.71	97	97
PERHEC_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	45.62	135	135
PERPIO_comp_0	success	UFF_1	structural	-	byte_exact	-	23.38	121	84
PERPOU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.32	82	82
PERYUJ_comp_0	success	UFF_1	structural	-	byte_exact	-	21.67	115	78
